x,y,z,density,r,g,b
0.3773216,-0.11143696,0.04887581,2500.432,0.41792807,0.4210612,0.39058432
0.3773216,-0.11143696,0.052785873,1237.8036,0.4276937,0.43269858,0.39253744
0.3773216,-0.11143696,0.056695938,1752.4147,0.42220053,0.42549643,0.38720703
0.3773216,-0.11143696,0.060606003,1829.3551,0.42016602,0.42374673,0.38956705
0.3773216,-0.11143696,0.06451619,1718.52,0.42333984,0.42256674,0.3852946
0.3773216,-0.11143696,0.06842625,1441.4971,0.4190267,0.42399088,0.3922526
0.3773216,-0.11143696,0.072336316,2934.7427,0.4227295,0.42293295,0.38659668
0.3773216,-0.11143696,0.07624638,1171.9288,0.4482015,0.4506429,0.3971354
0.3773216,-0.11143696,0.080156446,1954.96,0.4501953,0.4551188,0.39876303
0.3773216,-0.11143696,0.08406651,2147.1035,0.44173178,0.44722494,0.40189615
0.3773216,-0.11143696,0.095796704,1698.4988,0.43062338,0.42944336,0.38305664
0.3773216,-0.11143696,0.09970677,1364.7821,0.43745932,0.43900552,0.38171387
0.3773216,-0.11143696,0.10361683,1725.246,0.43241373,0.4329834,0.38228354
0.3773216,-0.11143696,0.12707722,1469.9281,0.44832358,0.4494222,0.39298502
0.3773216,-0.11143696,0.13489735,1297.207,0.42781577,0.42842612,0.3844401
0.3773216,-0.11143696,0.14662755,1646.2415,0.44006348,0.44759116,0.40222168
0.3773216,-0.11143696,0.15835774,1046.4147,0.44433594,0.44356284,0.39575195
0.3773216,-0.11143696,0.17790806,1570.8545,0.42936197,0.42728677,0.38736978
0.3773216,-0.11143696,0.18572831,1498.9198,0.4210205,0.42529297,0.3909912
0.3773216,-0.11143696,0.18963838,2024.9114,0.4066569,0.40157065,0.37121582
0.3773216,-0.11143696,0.2091887,120.65905,0.46862793,0.4670817,0.42655435
0.3773216,-0.1075269,0.0019550323,667.7449,0.40698242,0.4165853,0.379598
0.3773216,-0.1075269,0.021505356,1030.1915,0.4050293,0.41463217,0.37898764
0.3773216,-0.1075269,0.04105568,475.3553,0.41312662,0.40934244,0.36739096
0.3773216,-0.1075269,0.044965744,1181.1204,0.41984048,0.42220053,0.3840332
0.3773216,-0.1075269,0.052785873,1067.0533,0.4535319,0.4534912,0.40523276
0.3773216,-0.1075269,0.060606003,975.3657,0.47969565,0.4818929,0.42899576
0.3773216,-0.1075269,0.18963838,584.69696,0.40779623,0.41174316,0.38269043
0.3773216,-0.1075269,0.1974585,484.73083,0.39778647,0.40445963,0.37764487
0.3773216,-0.1075269,0.2091887,168.83237,0.6683757,0.59761554,0.48286948
0.3773216,-0.10361683,0.0019550323,945.3569,0.39656577,0.39640298,0.3614502
0.3773216,-0.10361683,0.005865097,426.1057,0.40116373,0.4061686,0.372111
0.3773216,-0.10361683,0.009775162,191.31213,0.41105142,0.41882324,0.38171387
0.3773216,-0.10361683,0.013685226,716.38574,0.40226236,0.40559897,0.36905923
0.3773216,-0.10361683,0.017595291,534.4563,0.42736816,0.42956543,0.38553873
0.3773216,-0.10361683,0.021505356,647.2006,0.40629068,0.41092935,0.36958823
0.3773216,-0.10361683,0.02541542,1364.7821,0.40901694,0.4020996,0.35831705
0.3773216,-0.10361683,0.029325485,975.3657,0.42207846,0.4227295,0.38521323
0.3773216,-0.10361683,0.03323555,739.1262,0.40974936,0.40714517,0.36580405
0.3773216,-0.10361683,0.037145615,644.67737,0.4326172,0.42903647,0.386027
0.3773216,-0.10361683,0.04105568,557.92175,0.4477946,0.43884277,0.38867188
0.3773216,-0.10361683,0.044965744,471.65604,0.47131348,0.4629313,0.4144694
0.3773216,-0.10361683,0.04887581,498.16806,0.48173013,0.47587076,0.42692056
0.3773216,-0.10361683,0.052785873,275.11453,0.5127767,0.5093587,0.4613851
0.3773216,-0.10361683,0.056695938,378.98627,0.5623372,0.5527751,0.4946289
0.3773216,-0.10361683,0.060606003,345.07092,0.59313965,0.5812581,0.5267334
0.3773216,-0.10361683,0.06842625,431.12854,0.5260417,0.5160726,0.46020508
0.3773216,-0.10361683,0.072336316,343.72565,0.5013428,0.4955648,0.4412435
0.3773216,-0.10361683,0.07624638,528.2297,0.58032227,0.556722,0.48571777
0.3773216,-0.10361683,0.080156446,513.9816,0.64591473,0.60388184,0.51118976
0.3773216,-0.10361683,0.087976575,509.9818,0.56221515,0.5448405,0.4781901
0.3773216,-0.10361683,0.09188664,325.4329,0.51363117,0.50756836,0.4453125
0.3773216,-0.10361683,0.095796704,282.74097,0.55619305,0.5364583,0.47501627
0.3773216,-0.10361683,0.09970677,486.62802,0.66556805,0.6309001,0.5439046
0.3773216,-0.10361683,0.10361683,534.4563,0.62577313,0.5917969,0.5055339
0.3773216,-0.10361683,0.1075269,408.18427,0.6228841,0.59627277,0.5181071
0.3773216,-0.10361683,0.11143696,266.65015,0.53145343,0.52319336,0.45735678
0.3773216,-0.10361683,0.11534703,258.4462,0.5538737,0.54138184,0.46870932
0.3773216,-0.10361683,0.12707722,930.7005,0.6876628,0.6525472,0.5599365
0.3773216,-0.10361683,0.13098729,331.85147,0.57751465,0.56481934,0.4921875
0.3773216,-0.10361683,0.13489735,353.25406,0.5263672,0.5205892,0.4555664
0.3773216,-0.10361683,0.13880742,575.63214,0.64872235,0.6119792,0.51420087
0.3773216,-0.10361683,0.14271748,624.8427,0.69746906,0.65531415,0.54626465
0.3773216,-0.10361683,0.14662755,722.0044,0.701416,0.6633301,0.5609131
0.3773216,-0.10361683,0.15053761,551.4218,0.62976074,0.60563153,0.5185954
0.3773216,-0.10361683,0.15444767,227.18877,0.5840251,0.5732015,0.4970703
0.3773216,-0.10361683,0.15835774,371.65604,0.5813802,0.5632324,0.4842936
0.3773216,-0.10361683,0.17008793,710.8107,0.6838786,0.64506024,0.5475667
0.3773216,-0.10361683,0.173998,309.31958,0.52233887,0.517334,0.45487466
0.3773216,-0.10361683,0.17790806,386.46112,0.48173013,0.47762045,0.4217936
0.3773216,-0.10361683,0.18181813,1815.1188,0.6118164,0.59488934,0.51342773
0.3773216,-0.10361683,0.2091887,137.79695,0.5512288,0.4777018,0.38623047
0.3773216,-0.09970677,0.0019550323,290.57886,0.43359375,0.4441732,0.40694174
0.3773216,-0.09970677,0.005865097,211.76323,0.42407227,0.43229166,0.39461264
0.3773216,-0.09970677,0.009775162,311.7456,0.42744955,0.4341227,0.3894857
0.3773216,-0.09970677,0.013685226,471.65604,0.44213867,0.44563803,0.39908853
0.3773216,-0.09970677,0.017595291,1292.1497,0.45279947,0.45125327,0.4025472
0.3773216,-0.09970677,0.021505356,624.8427,0.44478354,0.4444987,0.39733887
0.3773216,-0.09970677,0.02541542,1127.033,0.4366862,0.43603516,0.40018716
0.3773216,-0.09970677,0.029325485,994.6031,0.44596353,0.4427897,0.3963623
0.3773216,-0.09970677,0.03323555,708.0396,0.45613608,0.45658365,0.40629068
0.3773216,-0.09970677,0.037145615,688.9414,0.45955405,0.45430502,0.40305582
0.3773216,-0.09970677,0.04105568,248.54526,0.4679769,0.4601644,0.41337076
0.3773216,-0.09970677,0.044965744,79.130135,0.5217285,0.49825034,0.441569
0.3773216,-0.09970677,0.04887581,58.119427,0.5271403,0.5081787,0.45039877
0.3773216,-0.09970677,0.060606003,51.89481,0.7010905,0.66813153,0.56966144
0.3773216,-0.09970677,0.06451619,62.842087,0.62854004,0.59769696,0.52701825
0.3773216,-0.09970677,0.06842625,78.51434,0.5600586,0.5432129,0.4737142
0.3773216,-0.09970677,0.072336316,65.090675,0.5366618,0.53304034,0.47839355
0.3773216,-0.09970677,0.07624638,50.69267,0.7352702,0.6927083,0.58536786
0.3773216,-0.09970677,0.080156446,75.5065,0.74975586,0.6896159,0.58902997
0.3773216,-0.09970677,0.09188664,53.751682,0.52530926,0.5218913,0.46557617
0.3773216,-0.09970677,0.095796704,50.298172,0.6686198,0.6455892,0.5563965
0.3773216,-0.09970677,0.09970677,72.330795,0.72347003,0.6848958,0.5793457
0.3773216,-0.09970677,0.10361683,55.675,0.74576825,0.69645184,0.59627277
0.3773216,-0.09970677,0.11143696,53.85677,0.5661621,0.55863446,0.48994955
0.3773216,-0.09970677,0.12316716,54.81184,0.79020184,0.740153,0.6385091
0.3773216,-0.09970677,0.13880742,51.190136,0.77644855,0.73030597,0.6061198
0.3773216,-0.09970677,0.1622678,74.9189,0.7820638,0.7258301,0.609375
0.3773216,-0.09970677,0.16617787,56.995296,0.7463379,0.6909993,0.5777181
0.3773216,-0.09970677,0.18181813,51.996265,0.67891437,0.64172363,0.54435223
0.3773216,-0.09970677,0.1974585,411.38574,0.3030599,0.22283936,0.18170166
0.3773216,-0.09970677,0.2091887,271.90936,0.42415366,0.30259195,0.23734538
0.3773216,-0.095796704,0.0019550323,347.77734,0.46211752,0.47253418,0.4366455
0.3773216,-0.095796704,0.005865097,365.89404,0.4764811,0.48409018,0.44767252
0.3773216,-0.095796704,0.009775162,480.95862,0.4860433,0.4962972,0.4535726
0.3773216,-0.095796704,0.013685226,744.9233,0.4740804,0.47831216,0.43607584
0.3773216,-0.095796704,0.017595291,747.8388,0.4683431,0.4683431,0.42203775
0.3773216,-0.095796704,0.021505356,916.2713,0.47106934,0.46870932,0.42456055
0.3773216,-0.095796704,0.02541542,458.93393,0.46923828,0.4729004,0.43481445
0.3773216,-0.095796704,0.029325485,522.0757,0.47867838,0.4822998,0.43815103
0.3773216,-0.095796704,0.03323555,406.59293,0.48160806,0.48978677,0.45495605
0.3773216,-0.095796704,0.037145615,560.1054,0.47725424,0.4778646,0.4382731
0.3773216,-0.095796704,0.04105568,152.52733,0.53983563,0.52652997,0.46801758
0.3773216,-0.095796704,0.18963838,325.4329,0.44498697,0.31469727,0.25010172
0.3773216,-0.095796704,0.19354844,455.3625,0.4041748,0.28676352,0.23720296
0.3773216,-0.095796704,0.1974585,381.9587,0.37288412,0.2629191,0.21433513
0.3773216,-0.095796704,0.2091887,263.54358,0.48718262,0.3491211,0.2779541
0.3773216,-0.09188664,0.0019550323,89.66619,0.53361005,0.55493164,0.5008545
0.3773216,-0.09188664,0.005865097,106.48123,0.53653973,0.5572917,0.495402
0.3773216,-0.09188664,0.009775162,138.8777,0.52652997,0.5422363,0.4938151
0.3773216,-0.09188664,0.013685226,159.22408,0.54557294,0.56274414,0.500529
0.3773216,-0.09188664,0.017595291,62.353043,0.5715332,0.5851237,0.5380046
0.3773216,-0.09188664,0.021505356,77.29709,0.52156574,0.5358887,0.4941813
0.3773216,-0.09188664,0.02541542,96.57429,0.5433757,0.5580241,0.5027669
0.3773216,-0.09188664,0.029325485,66.89505,0.55249023,0.56013995,0.50752765
0.3773216,-0.09188664,0.03323555,66.1157,0.5345866,0.5511882,0.50142413
0.3773216,-0.09188664,0.18963838,62.353043,0.6557617,0.51090497,0.42651367
0.3773216,-0.09188664,0.1974585,51.49096,0.36039224,0.25020346,0.1977539
0.3773216,-0.09188664,0.20136857,61.62661,0.50703937,0.3577474,0.293986
0.3773216,-0.09188664,0.20527864,69.28866,0.59749347,0.44136557,0.37019858
0.38123167,-0.09970677,0.20527864,55.241737,0.30629477,0.24433391,0.20970662
0.0019550323,0.009775162,-0.14662755,127.94015,0.086527504,0.09398397,0.120798744
0.0019550323,0.013685226,-0.14662755,230.76648,0.077194214,0.08319092,0.10631815
0.0019550323,0.013685226,-0.095796704,230.76648,0.023328146,0.023222605,0.027726492
0.0019550323,0.013685226,-0.08406651,142.72754,0.043693542,0.038907368,0.03630066
0.0019550323,0.021505356,-0.04105568,60.19903,0.21048991,0.21146648,0.22483318
0.0019550323,0.021505356,-0.037145615,246.61108,0.21087646,0.20239258,0.19885254
0.0019550323,0.037145615,-0.060606003,55.02637,0.26741537,0.21590169,0.0402476
0.0019550323,0.037145615,-0.04887581,58.575264,0.26920572,0.16886394,0.01684316
0.0019550323,0.052785873,-0.095796704,134.08011,0.18819173,0.21209717,0.27376303
0.0019550323,0.052785873,-0.09188664,194.32486,0.20139568,0.21482341,0.25313315
0.0019550323,0.052785873,-0.087976575,59.034676,0.22690837,0.21154785,0.16811116
0.0019550323,0.056695938,-0.087976575,52.404076,0.29252115,0.29927573,0.32124838
0.0019550323,0.060606003,-0.060606003,59.034676,0.21026611,0.15820312,0.043418884
0.0019550323,0.06451619,-0.09970677,111.15633,0.39982095,0.4506022,0.5713704
0.0019550323,0.06451619,-0.095796704,405.00778,0.3461914,0.3868815,0.4875895
0.0019550323,0.06451619,-0.09188664,247.5763,0.3371582,0.35701498,0.40681967
0.0019550323,0.06451619,-0.017595291,211.76323,0.34606934,0.25345865,0.0398585
0.0019550323,0.06451619,-0.013685226,436.2105,0.37304688,0.27742514,0.04469808
0.0019550323,0.072336316,-0.07624638,59.49769,0.339152,0.27085367,0.0689036
0.0019550323,0.072336316,-0.04105568,77.29709,0.29337564,0.22580974,0.104034424
0.0019550323,0.07624638,-0.080156446,111.15633,0.37565103,0.3133545,0.08287048
0.0019550323,0.07624638,-0.07624638,122.55914,0.38521323,0.31066895,0.0953776
0.0019550323,0.07624638,-0.072336316,148.99405,0.3763021,0.28149414,0.06047058
0.0019550323,0.07624638,-0.06842625,108.158066,0.33728027,0.24867757,0.0517807
0.0019550323,0.07624638,-0.06451619,81.96153,0.4173584,0.32214355,0.08961996
0.0019550323,0.080156446,-0.08406651,213.42409,0.42122397,0.35392252,0.114603676
0.0019550323,0.080156446,-0.07624638,105.652596,0.3610026,0.27811685,0.070383705
0.0019550323,0.080156446,-0.072336316,102.802795,0.38675943,0.25834146,0.043696087
0.0019550323,0.080156446,-0.06842625,189.82332,0.34952798,0.23038737,0.03535207
0.0019550323,0.080156446,-0.06451619,183.98308,0.417806,0.31469727,0.076146446
0.0019550323,0.08406651,-0.08406651,326.7066,0.41280112,0.35925293,0.11702474
0.0019550323,0.08406651,-0.072336316,147.83455,0.32954916,0.14161174,0.013043086
0.0019550323,0.087976575,-0.08406651,374.57095,0.4197998,0.3577067,0.10915121
0.0019550323,0.09188664,-0.060606003,114.68481,0.5308431,0.36336264,0.08226522
0.0019550323,0.095796704,-0.08406651,231.66966,0.41259766,0.3445638,0.12069702
0.0019550323,0.095796704,-0.060606003,69.8321,0.56152344,0.39481607,0.106191
0.0019550323,0.095796704,-0.04105568,223.66655,0.6017253,0.47135416,0.16357422
0.0019550323,0.09970677,-0.08406651,140.51476,0.40848795,0.34842935,0.13602702
0.0019550323,0.09970677,-0.013685226,82.282326,0.6188965,0.47888184,0.16642253
0.0019550323,0.09970677,-0.005865097,79.43984,0.6150716,0.47062173,0.15158081
0.0019550323,0.10361683,-0.08406651,199.71173,0.40600586,0.33862305,0.13143921
0.0019550323,0.10361683,-0.060606003,65.090675,0.6187337,0.4399414,0.12009684
0.0019550323,0.1075269,-0.08406651,125.95661,0.39188638,0.3269043,0.15460205
0.0019550323,0.11143696,-0.080156446,152.52733,0.44458008,0.33231607,0.08129374
0.0019550323,0.11143696,-0.07624638,246.61108,0.5028483,0.3791504,0.11706543
0.0019550323,0.11143696,-0.072336316,138.8777,0.54536945,0.3898519,0.116617836
0.0019550323,0.11143696,-0.06842625,62.597084,0.6143392,0.42565918,0.12243652
0.0019550323,0.11143696,-0.06451619,83.9052,0.67960614,0.46435547,0.11484782
0.0019550323,0.12316716,-0.095796704,261.49268,0.25809732,0.2525228,0.25319418
0.0019550323,0.12316716,-0.09188664,57.667137,0.24149577,0.23400879,0.2319336
0.0019550323,0.12316716,-0.07624638,71.20941,0.3820394,0.27937827,0.08189392
0.0019550323,0.12316716,-0.072336316,268.7415,0.52978516,0.4073893,0.12805176
0.0019550323,0.12707722,-0.10361683,444.81406,0.25413004,0.28230795,0.3502604
0.0019550323,0.13489735,-0.06451619,247.5763,0.36214194,0.3318685,0.28354898
0.0019550323,0.13880742,-0.10361683,325.4329,0.29793295,0.33007812,0.40299478
0.0019550323,0.14271748,-0.052785873,58.3469,0.59936523,0.4174398,0.10507202
0.0019550323,0.14271748,-0.04887581,76.69555,0.5957031,0.43273926,0.11993408
0.0019550323,0.14662755,-0.10361683,417.8641,0.32661948,0.37023926,0.4724528
0.0019550323,0.14662755,-0.052785873,112.4666,0.51627606,0.3676351,0.08774821
0.0019550323,0.14662755,-0.04887581,102.00277,0.49951172,0.36088052,0.08509827
0.0019550323,0.15053761,-0.09970677,132.00139,0.33939615,0.39876303,0.5425618
0.0019550323,0.15053761,-0.056695938,124.97642,0.5857747,0.37495932,0.07406107
0.0019550323,0.15053761,-0.052785873,71.48811,0.5628255,0.33382162,0.05779012
0.0019550323,0.15053761,-0.04887581,106.06611,0.5282796,0.34549966,0.07121277
0.0019550323,0.15053761,-0.044965744,103.20515,0.5579427,0.39892578,0.10398356
0.0019550323,0.15053761,-0.04105568,93.23808,0.58284503,0.42167154,0.12258911
0.0019550323,0.15053761,-0.037145615,90.72314,0.56184894,0.38505045,0.092315674
0.0019550323,0.15053761,-0.03323555,106.48123,0.54557294,0.34110513,0.060709637
0.0019550323,0.15053761,-0.029325485,154.92928,0.5172119,0.3544108,0.077051796
0.0019550323,0.15053761,-0.02541542,365.89404,0.56502277,0.40625,0.10519409
0.0019550323,0.15053761,-0.017595291,72.898094,0.5767415,0.39652506,0.09526571
0.0019550323,0.15053761,-0.005865097,159.22408,0.5447591,0.3894857,0.09400431
0.0019550323,0.15053761,-0.0019550323,136.72461,0.58935547,0.44934082,0.12983195
0.0019550323,0.15444767,-0.04105568,967.7753,0.6060384,0.45666504,0.14025879
0.0019550323,0.15444767,-0.037145615,713.5928,0.6182048,0.45284018,0.13320923
0.0019550323,0.15835774,-0.04887581,1242.6482,0.7380371,0.60791016,0.23116048
0.0019550323,0.15835774,-0.044965744,1397.1469,0.7611491,0.6218669,0.23134358
0.0019550323,0.1622678,-0.07624638,82.927666,0.6585286,0.55533856,0.23274739
0.0019550323,0.1622678,-0.072336316,77.59962,0.6663411,0.5715332,0.23940022
0.0019550323,0.1622678,-0.060606003,86.23113,0.8645833,0.72875977,0.2927653
0.0019550323,0.1622678,-0.056695938,65.85794,0.8682454,0.73201495,0.30342612
0.0019550323,0.1622678,-0.052785873,90.017136,0.88460284,0.7449544,0.3071696
0.0019550323,0.1622678,-0.04887581,118.32529,0.8784993,0.72998047,0.2931722
0.0019550323,0.1622678,-0.044965744,120.65905,0.8820801,0.7376302,0.2940267
0.0019550323,0.1622678,-0.04105568,124.00384,0.8673503,0.7210286,0.28507486
0.0019550323,0.1622678,-0.037145615,81.3237,0.8793132,0.72892255,0.28961182
0.0019550323,0.1622678,-0.03323555,98.86447,0.8432617,0.6821289,0.28279623
0.0019550323,0.1622678,-0.029325485,136.19157,0.83203125,0.6727702,0.272583
0.0019550323,0.1622678,-0.02541542,160.47289,0.83707684,0.6913249,0.2843221
0.0019550323,0.1622678,-0.021505356,113.34869,0.84847003,0.7119954,0.2970581
0.0019550323,0.1622678,-0.017595291,91.792564,0.8911133,0.7406413,0.30096436
0.0019550323,0.1622678,-0.013685226,83.252235,0.88289386,0.7328288,0.29514566
0.0019550323,0.1622678,-0.009775162,75.802025,0.86726886,0.7270508,0.2966919
0.0019550323,0.1622678,-0.005865097,65.85794,0.85009766,0.7236328,0.31022134
0.0019550323,0.1622678,-0.0019550323,63.088043,0.84375,0.7215983,0.31669107
0.005865097,0.005865097,-0.087976575,61.147026,0.017373404,0.014844258,0.013248444
0.005865097,0.009775162,-0.14662755,227.18877,0.08290609,0.090764366,0.11859131
0.005865097,0.009775162,-0.11534703,61.86781,0.030464172,0.038719177,0.06919861
0.005865097,0.009775162,-0.08406651,117.40448,0.043441772,0.03281657,0.026720682
0.005865097,0.013685226,-0.14662755,294.00412,0.07373556,0.080581665,0.10571289
0.005865097,0.013685226,-0.13880742,51.591625,0.065348305,0.0689443,0.08579508
0.005865097,0.013685226,-0.11143696,132.51804,0.030169168,0.034446716,0.051396687
0.005865097,0.013685226,-0.1075269,115.58429,0.051523846,0.05295817,0.064061485
0.005865097,0.013685226,-0.10361683,73.46984,0.108957924,0.092803955,0.071492516
0.005865097,0.013685226,-0.09970677,252.45929,0.047716778,0.044840496,0.04656474
0.005865097,0.013685226,-0.095796704,185.42607,0.029922485,0.031097412,0.039410908
0.005865097,0.017595291,-0.04105568,74.046074,0.21506755,0.22021484,0.24151611
0.005865097,0.037145615,-0.060606003,56.551754,0.3260498,0.26163736,0.0478007
0.005865097,0.037145615,-0.056695938,84.89423,0.32181802,0.25065103,0.044273376
0.005865097,0.037145615,-0.052785873,116.94676,0.2906901,0.20371501,0.024602255
0.005865097,0.037145615,-0.04887581,86.568634,0.29170737,0.2105306,0.030598959
0.005865097,0.04105568,-0.021505356,103.20515,0.31628418,0.23484294,0.047403973
0.005865097,0.052785873,-0.095796704,162.99997,0.18005371,0.20314534,0.2622477
0.005865097,0.052785873,-0.09188664,137.79695,0.1673991,0.17687988,0.20774333
0.005865097,0.052785873,-0.044965744,320.3875,0.33744302,0.23093669,0.026730856
0.005865097,0.056695938,-0.087976575,81.3237,0.24434407,0.2643229,0.31433105
0.005865097,0.056695938,-0.044965744,162.99997,0.3971354,0.26790366,0.03798167
0.005865097,0.060606003,-0.087976575,86.90745,0.3149414,0.33654785,0.38887534
0.005865097,0.060606003,-0.044965744,575.63214,0.46240234,0.32674155,0.05286662
0.005865097,0.06451619,-0.04105568,170.15651,0.32739258,0.24173991,0.04466756
0.005865097,0.06451619,-0.013685226,496.2259,0.3902181,0.2935791,0.05529785
0.005865097,0.06842625,-0.09970677,62.597084,0.38256836,0.42032877,0.51033527
0.005865097,0.07624638,-0.04887581,161.10095,0.4542643,0.34700522,0.09273275
0.005865097,0.080156446,-0.052785873,96.95226,0.38024902,0.28108725,0.06130473
0.005865097,0.080156446,-0.029325485,227.18877,0.36413574,0.19728597,0.02056249
0.005865097,0.08406651,-0.03323555,72.04881,0.36844888,0.19897461,0.03246053
0.005865097,0.087976575,-0.080156446,232.5764,0.36787924,0.29016113,0.06141154
0.005865097,0.087976575,-0.07624638,237.16354,0.37052408,0.25760904,0.039408367
0.005865097,0.087976575,-0.072336316,78.208244,0.39408365,0.28090414,0.05647278
0.005865097,0.087976575,-0.06842625,120.65905,0.38346353,0.260437,0.046770733
0.005865097,0.087976575,-0.06451619,65.60118,0.44726562,0.32865396,0.08164978
0.005865097,0.09188664,-0.08406651,227.18877,0.42936197,0.35782877,0.09709676
0.005865097,0.09188664,-0.07624638,411.38574,0.43208823,0.32019043,0.068506874
0.005865097,0.09188664,-0.06451619,326.7066,0.5497233,0.39656577,0.09920248
0.005865097,0.09188664,-0.044965744,65.60118,0.43159994,0.29146323,0.057362873
0.005865097,0.095796704,-0.04105568,176.9348,0.65266925,0.505249,0.16642253
0.005865097,0.095796704,-0.03323555,302.1542,0.6031901,0.49857584,0.18800862
0.005865097,0.095796704,-0.029325485,222.79456,0.6328125,0.5163167,0.19242351
0.005865097,0.09970677,-0.08406651,284.95856,0.42061362,0.35591635,0.11453247
0.005865097,0.09970677,-0.060606003,53.6468,0.6203613,0.42993164,0.11402384
0.005865097,0.10361683,-0.08406651,183.2658,0.42138672,0.35213217,0.12700398
0.005865097,0.10361683,-0.060606003,63.582844,0.63102216,0.43798828,0.11112467
0.005865097,0.1075269,-0.08406651,74.62682,0.42374673,0.35697427,0.1586914
0.005865097,0.1075269,-0.060606003,53.0218,0.64469403,0.46732584,0.14457195
0.005865097,0.11143696,-0.08406651,74.335884,0.4141439,0.33821616,0.12762451
0.005865097,0.11534703,-0.080156446,112.4666,0.4129232,0.308431,0.070607506
0.005865097,0.11534703,-0.07624638,159.84726,0.4608561,0.30855307,0.058532715
0.005865097,0.11534703,-0.072336316,114.237686,0.46472168,0.30000815,0.057724
0.005865097,0.11534703,-0.06842625,143.28615,0.5464274,0.3564453,0.07493591
0.005865097,0.11534703,-0.06451619,216.78503,0.63378906,0.42533365,0.09443156
0.005865097,0.11925709,-0.07624638,297.46973,0.41345215,0.29374185,0.05941264
0.005865097,0.11925709,-0.072336316,137.25974,0.5058594,0.33194986,0.073394775
0.005865097,0.12707722,-0.10361683,492.36426,0.27270508,0.29522705,0.3481852
0.005865097,0.12707722,-0.09970677,513.9816,0.2611084,0.26350912,0.27864584
0.005865097,0.12707722,-0.09188664,377.50876,0.2613729,0.2511393,0.24452718
0.005865097,0.12707722,-0.087976575,251.47504,0.21040852,0.21061198,0.22279866
0.005865097,0.14271748,-0.06451619,192.8126,0.4325358,0.4272054,0.43933105
0.005865097,0.15053761,-0.10361683,74.046074,0.44010416,0.49967447,0.63500977
0.005865097,0.15053761,-0.09970677,139.42126,0.36234537,0.41837564,0.5518392
0.005865097,0.15053761,-0.095796704,184.70317,0.3807373,0.42797852,0.5392253
0.005865097,0.15053761,-0.09188664,81.64199,0.3625895,0.39648438,0.47583008
0.009775162,0.005865097,-0.09188664,61.38635,0.09140015,0.07991028,0.070505776
0.009775162,0.009775162,-0.14662755,170.15651,0.08040873,0.08812968,0.11569214
0.009775162,0.009775162,-0.08406651,51.29022,0.029001871,0.017590841,0.010854085
0.009775162,0.013685226,-0.14662755,69.018524,0.07155863,0.08076477,0.11187235
0.009775162,0.013685226,-0.13098729,56.995296,0.0505956,0.05742391,0.08155314
0.009775162,0.013685226,-0.12707722,62.842087,0.047734577,0.05290222,0.07284037
0.009775162,0.013685226,-0.11925709,58.119427,0.02914683,0.03050232,0.039204914
0.009775162,0.013685226,-0.11143696,62.353043,0.02402242,0.028452555,0.04586792
0.009775162,0.013685226,-0.10361683,152.52733,0.05286153,0.046691895,0.043434143
0.009775162,0.013685226,-0.09970677,92.151825,0.057957966,0.057169598,0.06400045
0.009775162,0.013685226,-0.095796704,106.06611,0.05313619,0.05373637,0.06303406
0.009775162,0.013685226,-0.09188664,124.00384,0.076690674,0.07787577,0.09019979
0.009775162,0.013685226,-0.087976575,59.26573,0.015667597,0.015728632,0.018435797
0.009775162,0.017595291,-0.037145615,64.081535,0.20322673,0.21207683,0.24112956
0.009775162,0.017595291,-0.03323555,102.402,0.2234904,0.2277832,0.24719238
0.009775162,0.03323555,-0.02541542,72.330795,0.3247477,0.2446289,0.07008362
0.009775162,0.037145615,-0.021505356,79.130135,0.30611166,0.21309407,0.040341694
0.009775162,0.04105568,-0.060606003,86.90745,0.3273519,0.25382486,0.041814167
0.009775162,0.04105568,-0.056695938,137.25974,0.29890952,0.22178142,0.033177692
0.009775162,0.04105568,-0.052785873,224.54195,0.30570474,0.22192383,0.035947163
0.009775162,0.04105568,-0.04887581,183.2658,0.2969564,0.21732585,0.032895405
0.009775162,0.04105568,-0.044965744,79.43984,0.32267252,0.21885173,0.027379354
0.009775162,0.04105568,-0.021505356,59.73056,0.3100179,0.2288615,0.04276784
0.009775162,0.052785873,-0.09970677,76.995735,0.20900472,0.23288982,0.29309082
0.009775162,0.052785873,-0.095796704,308.11368,0.1543986,0.174174,0.22865804
0.009775162,0.052785873,-0.09188664,170.82251,0.107299805,0.114349365,0.1404012
0.009775162,0.056695938,-0.087976575,131.48677,0.174174,0.1955363,0.2522583
0.009775162,0.056695938,-0.044965744,777.62933,0.4527181,0.29882812,0.0354894
0.009775162,0.060606003,-0.10361683,170.15651,0.2919922,0.33288574,0.43074545
0.009775162,0.060606003,-0.087976575,383.45364,0.25193277,0.26529947,0.30466715
0.009775162,0.060606003,-0.06451619,77.90333,0.387736,0.3519694,0.11508179
0.009775162,0.06842625,-0.095796704,120.18864,0.3490397,0.38374838,0.4670817
0.009775162,0.072336316,-0.060606003,76.396545,0.47684732,0.3839518,0.11231486
0.009775162,0.072336316,-0.04887581,54.067562,0.4300944,0.33353677,0.0957489
0.009775162,0.07624638,-0.029325485,64.58414,0.28666177,0.14823405,0.013360341
0.009775162,0.08406651,-0.037145615,58.3469,0.29951987,0.12921143,0.032221477
0.009775162,0.09188664,-0.044965744,69.28866,0.43282065,0.3199463,0.07870992
